numeric_code,iso_code,country,year,human_development_groups,hdi_rank_2021,undp_developing_regions,least_devpd_country,landlock_deving_country,small_island_deving_country,population,gdp,happiness_index,gini_index,income_group,happiness_index_rank_62,co2_per_capita,consumption_co2_per_capita,material_footprint_per_capita,energy_per_capita,renewables_consumption,temperature_change_from_co2,share_global_co2,land_use_change_co2_per_capita,continent,sub_continent_un,hemisphere,latitude,longitude,co2_consumption_production_gap,co2_consumption_production_ratio,happiness_per_co2,happiness_per_consumption_co2,happiness_per_material_footprint,happiness_per_1000_energy,inequality_adjusted_happiness,ineq_adj_happiness_per_co2,ineq_adj_happiness_per_consumption_co2,ineq_adj_happiness_per_material_footprint,ineq_adj_happiness_per_1000_energy,co2_per_1000_energy,material_footprint_per_1000_energy,happiness_percentile_by_year,consumption_co2_percentile_by_year,material_footprint_percentile_by_year,high_happiness_lower_consumption_co2,high_happiness_lower_material_footprint
604,PER,Peru,2019,High,84,LAC,False,False,False,32449302,329252610797.0,5.697,41.5,Upper middle income,42,1.808,2.242,9.43,10064.474,90.071,0.004,0.158,0.764,America,Latin America and the Caribbean,Southern Hemisphere,-10.0,-76.0,0.434,1.24,3.151,2.541,0.604,0.566,3.333,1.843,1.487,0.353,0.331,0.18,0.937,0.339,0.097,0.21,False,False
604,PER,Peru,2020,High,84,LAC,False,False,False,32838577,292988745490.0,5.797,43.7,Upper middle income,44,1.438,1.866,9.43,8766.572,87.938,0.004,0.134,0.571,America,Latin America and the Caribbean,Southern Hemisphere,-10.0,-76.0,0.428,1.298,4.031,3.107,0.615,0.661,3.264,2.27,1.749,0.346,0.372,0.164,1.076,0.306,0.097,0.21,False,False
604,PER,Peru,2021,High,84,LAC,False,False,False,33155883,332691638600.0,5.84,40.1,Upper middle income,44,1.808,2.195,9.43,9877.367,92.159,0.004,0.163,0.531,America,Latin America and the Caribbean,Southern Hemisphere,-10.0,-76.0,0.387,1.214,3.23,2.661,0.619,0.591,3.498,1.935,1.594,0.371,0.354,0.183,0.955,0.306,0.097,0.21,False,False
608,PHL,Philippines,2013,Medium,116,EAP,False,False,False,102076334,674346563689.0,4.985,44.6,Lower middle income,53,0.929,1.275,5.55,3778.861,60.254,0.007,0.269,0.789,Asia,South-eastern Asia,Northern Hemisphere,13.0,122.0,0.346,1.372,5.366,3.91,0.898,1.319,2.762,2.973,2.166,0.498,0.731,0.246,1.469,0.161,0.048,0.065,False,False
608,PHL,Philippines,2014,Medium,116,EAP,False,False,False,103767127,717154029846.0,5.029,44.6,Lower middle income,53,0.964,1.321,7.66,3909.477,60.627,0.007,0.282,0.624,Asia,South-eastern Asia,Northern Hemisphere,13.0,122.0,0.357,1.37,5.217,3.807,0.657,1.286,2.786,2.89,2.109,0.364,0.713,0.247,1.959,0.161,0.048,0.113,False,False
608,PHL,Philippines,2015,Medium,116,EAP,False,False,False,105312988,762678999551.0,5.073,44.6,Lower middle income,52,1.054,1.368,7.77,4220.296,64.522,0.007,0.314,0.55,Asia,South-eastern Asia,Northern Hemisphere,13.0,122.0,0.314,1.298,4.813,3.708,0.653,1.202,2.81,2.666,2.054,0.362,0.666,0.25,1.841,0.177,0.048,0.129,False,False
608,PHL,Philippines,2016,Medium,116,EAP,False,False,False,106735721,817202925336.0,5.279,43.833,Lower middle income,48,1.126,1.541,8.16,4547.887,67.591,0.007,0.34,0.534,Asia,South-eastern Asia,Northern Hemisphere,13.0,122.0,0.415,1.369,4.688,3.426,0.647,1.161,2.965,2.633,1.924,0.363,0.652,0.248,1.794,0.242,0.048,0.177,False,False
608,PHL,Philippines,2017,Medium,116,EAP,False,False,False,108119691,873843247356.0,5.43,43.067,Lower middle income,46,1.235,1.637,8.45,4925.253,70.595,0.007,0.371,0.513,Asia,South-eastern Asia,Northern Hemisphere,13.0,122.0,0.402,1.326,4.397,3.317,0.643,1.102,3.091,2.503,1.888,0.366,0.628,0.251,1.716,0.274,0.048,0.177,False,False
608,PHL,Philippines,2018,Medium,116,EAP,False,False,False,109465284,929253628653.0,5.524,42.3,Lower middle income,45,1.278,1.686,8.39,5028.468,71.161,0.007,0.381,0.45,Asia,South-eastern Asia,Northern Hemisphere,13.0,122.0,0.408,1.319,4.322,3.276,0.658,1.099,3.187,2.494,1.89,0.38,0.634,0.254,1.669,0.29,0.048,0.177,False,False
608,PHL,Philippines,2019,Medium,116,EAP,False,False,False,110804685,986114678778.0,5.631,41.767,Lower middle income,46,1.287,1.682,8.77,5109.184,68.341,0.007,0.385,0.418,Asia,South-eastern Asia,Northern Hemisphere,13.0,122.0,0.395,1.307,4.375,3.348,0.642,1.102,3.279,2.548,1.949,0.374,0.642,0.252,1.717,0.274,0.048,0.177,False,False
608,PHL,Philippines,2020,Medium,116,EAP,False,False,False,112081270,892256290776.0,6.006,41.233,Lower middle income,35,1.173,1.566,8.77,4583.8,66.528,0.007,0.374,0.403,Asia,South-eastern Asia,Northern Hemisphere,13.0,122.0,0.393,1.335,5.12,3.835,0.685,1.31,3.53,3.009,2.254,0.403,0.77,0.256,1.913,0.452,0.048,0.177,False,False
608,PHL,Philippines,2021,Medium,116,EAP,False,False,False,113100947,943141651518.0,5.88,40.7,Lower middle income,42,1.24,1.695,8.77,4823.633,71.183,0.007,0.38,0.347,Asia,South-eastern Asia,Northern Hemisphere,13.0,122.0,0.455,1.367,4.742,3.469,0.67,1.219,3.487,2.812,2.057,0.398,0.723,0.257,1.818,0.339,0.048,0.177,False,False
616,POL,Poland,2013,Very High,34,NOTAPPLICABLE,False,False,False,38259267,863601156195.0,5.822,33.1,High income,35,8.41,7.949,16.55,29569.779,57.048,0.013,0.912,-1.26,Europe,Eastern Europe,Northern Hemisphere,52.0,20.0,-0.461,0.945,0.692,0.732,0.352,0.197,3.895,0.463,0.49,0.235,0.132,0.284,0.56,0.452,0.581,0.419,False,False
616,POL,Poland,2014,Very High,34,NOTAPPLICABLE,False,False,False,38265113,896737189458.0,5.806,32.8,High income,35,8.086,7.79,17.12,28468.607,64.378,0.013,0.872,-1.279,Europe,Eastern Europe,Northern Hemisphere,52.0,20.0,-0.296,0.963,0.718,0.745,0.339,0.204,3.902,0.483,0.501,0.228,0.137,0.284,0.601,0.452,0.597,0.435,False,False
616,POL,Poland,2015,Very High,34,NOTAPPLICABLE,False,False,False,38266314,936043804062.0,5.791,31.8,High income,38,8.168,7.816,17.55,28824.648,70.274,0.013,0.883,-1.242,Europe,Eastern Europe,Northern Hemisphere,52.0,20.0,-0.352,0.957,0.709,0.741,0.33,0.201,3.949,0.483,0.505,0.225,0.137,0.283,0.609,0.403,0.613,0.419,False,False
616,POL,Poland,2016,Very High,34,NOTAPPLICABLE,False,False,False,38263260,963689941627.0,5.835,31.2,High income,35,8.449,7.959,17.96,30061.346,67.435,0.013,0.913,-1.161,Europe,Eastern Europe,Northern Hemisphere,52.0,20.0,-0.49,0.942,0.691,0.733,0.325,0.194,4.014,0.475,0.504,0.223,0.134,0.281,0.597,0.444,0.613,0.468,False,False
616,POL,Poland,2017,Very High,34,NOTAPPLICABLE,False,False,False,38254964,1013223736654.0,5.973,29.7,High income,31,8.796,8.295,17.93,31585.154,71.379,0.013,0.935,-1.133,Europe,Eastern Europe,Northern Hemisphere,52.0,20.0,-0.501,0.943,0.679,0.72,0.333,0.189,4.199,0.477,0.506,0.234,0.133,0.278,0.568,0.516,0.613,0.452,False,False
616,POL,Poland,2018,Very High,34,NOTAPPLICABLE,False,False,False,38241070,1073462064151.0,6.123,30.2,High income,29,8.779,8.597,17.78,31957.33,68.534,0.013,0.914,-0.612,Europe,Eastern Europe,Northern Hemisphere,52.0,20.0,-0.182,0.979,0.697,0.712,0.344,0.192,4.274,0.487,0.497,0.24,0.134,0.275,0.556,0.548,0.645,0.5,False,False
616,POL,Poland,2019,Very High,34,NOTAPPLICABLE,False,False,False,38225884,1121231497071.0,6.182,28.8,High income,27,8.304,8.101,17.85,31059.262,79.444,0.013,0.856,-0.309,Europe,Eastern Europe,Northern Hemisphere,52.0,20.0,-0.203,0.976,0.744,0.763,0.346,0.199,4.402,0.53,0.543,0.247,0.142,0.267,0.575,0.581,0.613,0.508,False,False
616,POL,Poland,2020,Very High,34,NOTAPPLICABLE,False,False,False,38171005,1098581305284.0,6.186,28.5,High income,29,7.914,7.549,17.85,29845.539,87.02,0.013,0.859,-0.753,Europe,Eastern Europe,Northern Hemisphere,52.0,20.0,-0.365,0.954,0.782,0.819,0.347,0.207,4.423,0.559,0.586,0.248,0.148,0.265,0.598,0.548,0.613,0.508,False,False
616,POL,Poland,2021,Very High,34,NOTAPPLICABLE,False,False,False,38040303,1173809548862.0,6.166,28.5,High income,31,8.693,8.258,17.85,32196.334,92.762,0.014,0.897,-0.832,Europe,Eastern Europe,Northern Hemisphere,52.0,20.0,-0.435,0.95,0.709,0.747,0.345,0.192,4.409,0.507,0.534,0.247,0.137,0.27,0.554,0.516,0.645,0.508,False,False
620,PRT,Portugal,2013,Very High,38,NOTAPPLICABLE,False,False,False,10458287,250405237435.0,5.101,36.2,High income,49,4.604,4.872,12.56,27696.83,80.419,0.001,0.136,-0.353,Europe,Southern Europe,Northern Hemisphere,39.5,-8.0,0.268,1.058,1.108,1.047,0.406,0.184,3.254,0.707,0.668,0.259,0.117,0.166,0.453,0.226,0.258,0.323,False,False
620,PRT,Portugal,2014,Very High,38,NOTAPPLICABLE,False,False,False,10406203,252388910611.0,5.102,35.6,High income,49,4.607,4.793,12.83,28038.432,85.419,0.001,0.135,-0.397,Europe,Southern Europe,Northern Hemisphere,39.5,-8.0,0.186,1.04,1.107,1.064,0.398,0.182,3.286,0.713,0.686,0.256,0.117,0.164,0.458,0.226,0.306,0.323,False,False
620,PRT,Portugal,2015,Very High,38,NOTAPPLICABLE,False,False,False,10370264,256911888409.0,5.102,35.5,High income,50,5.037,5.08,13.33,27918.504,67.745,0.001,0.148,-0.421,Europe,Southern Europe,Northern Hemisphere,39.5,-8.0,0.043,1.009,1.013,1.004,0.383,0.183,3.291,0.653,0.648,0.247,0.118,0.18,0.477,0.21,0.306,0.339,False,False
620,PRT,Portugal,2016,Very High,38,NOTAPPLICABLE,False,False,False,10346377,262100101273.0,5.123,35.2,High income,53,4.863,5.346,13.55,29949.295,86.212,0.001,0.142,-0.251,Europe,Southern Europe,Northern Hemisphere,39.5,-8.0,0.483,1.099,1.053,0.958,0.378,0.171,3.32,0.683,0.621,0.245,0.111,0.162,0.452,0.161,0.306,0.339,False,False
620,PRT,Portugal,2017,Very High,38,NOTAPPLICABLE,False,False,False,10330838,271290329012.0,5.195,33.8,High income,54,5.34,5.756,13.98,29221.047,61.549,0.001,0.153,-0.082,Europe,Southern Europe,Northern Hemisphere,39.5,-8.0,0.416,1.078,0.973,0.903,0.372,0.178,3.439,0.644,0.597,0.246,0.118,0.183,0.478,0.145,0.339,0.355,False,False
620,PRT,Portugal,2018,Very High,38,NOTAPPLICABLE,False,False,False,10325355,279020275961.0,5.41,33.5,High income,49,4.972,5.56,12.34,29450.785,78.575,0.001,0.14,0.942,Europe,Southern Europe,Northern Hemisphere,39.5,-8.0,0.588,1.118,1.088,0.973,0.438,0.184,3.598,0.724,0.647,0.292,0.122,0.169,0.419,0.226,0.323,0.306,False,False
620,PRT,Portugal,2019,Very High,38,NOTAPPLICABLE,False,False,False,10343218,286505655767.0,5.693,32.8,High income,43,4.6,5.226,12.25,28333.217,73.342,0.001,0.128,0.332,Europe,Southern Europe,Northern Hemisphere,39.5,-8.0,0.626,1.136,1.238,1.089,0.465,0.201,3.826,0.832,0.732,0.312,0.135,0.162,0.432,0.323,0.323,0.306,False,False
620,PRT,Portugal,2020,Very High,38,NOTAPPLICABLE,False,False,False,10370519,262724232089.0,5.911,34.7,High income,41,4.025,4.704,12.25,25577.088,79.964,0.001,0.119,0.19,Europe,Southern Europe,Northern Hemisphere,39.5,-8.0,0.679,1.169,1.469,1.257,0.483,0.231,3.86,0.959,0.821,0.315,0.151,0.157,0.479,0.355,0.306,0.306,False,False
620,PRT,Portugal,2021,Very High,38,NOTAPPLICABLE,False,False,False,10390957,277181288542.0,5.929,34.6,High income,39,3.878,4.851,12.25,25646.334,84.396,0.001,0.109,0.108,Europe,Southern Europe,Northern Hemisphere,39.5,-8.0,0.973,1.251,1.529,1.222,0.484,0.231,3.878,1.0,0.799,0.317,0.151,0.151,0.478,0.379,0.306,0.306,False,False
634,QAT,Qatar,2013,Very High,42,AS,False,False,False,2032650,327388964338.0,6.666,35.1,High income,21,44.982,27.314,41.15,237978.625,0.249,0.001,0.259,0.021,Asia,Western Asia,Northern Hemisphere,25.5,51.25,-17.668,0.607,0.148,0.244,0.162,0.028,4.326,0.096,0.158,0.105,0.018,0.189,0.173,0.677,0.984,0.935,False,False
634,QAT,Qatar,2014,Very High,42,AS,False,False,False,2218378,344851898869.0,6.639,35.1,High income,21,41.31,28.178,46.8,233130.469,0.335,0.001,0.258,0.011,Asia,Western Asia,Northern Hemisphere,25.5,51.25,-13.132,0.682,0.161,0.236,0.142,0.028,4.309,0.104,0.153,0.092,0.018,0.177,0.201,0.677,0.984,0.952,False,False
634,QAT,Qatar,2015,Very High,42,AS,False,False,False,2427340,361242719905.0,6.611,35.1,High income,21,38.441,30.199,47.71,245295.047,0.389,0.001,0.264,0.007,Asia,Western Asia,Northern Hemisphere,25.5,51.25,-8.242,0.786,0.172,0.219,0.139,0.027,4.291,0.112,0.142,0.09,0.017,0.157,0.195,0.677,1.0,0.968,False,False
634,QAT,Qatar,2016,Very High,42,AS,False,False,False,2599382,372311173588.0,6.375,35.1,High income,26,35.154,29.394,51.08,225636.406,0.405,0.001,0.258,0.014,Asia,Western Asia,Northern Hemisphere,25.5,51.25,-5.76,0.836,0.181,0.217,0.125,0.028,4.137,0.118,0.141,0.081,0.018,0.156,0.226,0.597,1.0,0.984,False,False
634,QAT,Qatar,2017,Very High,42,AS,False,False,False,2706716,366733973367.0,6.375,35.1,High income,26,39.035,28.953,44.9,208396.75,0.424,0.001,0.294,0.025,Asia,Western Asia,Northern Hemisphere,25.5,51.25,-10.082,0.742,0.163,0.22,0.142,0.031,4.137,0.106,0.143,0.092,0.02,0.187,0.215,0.597,1.0,0.952,False,False
634,QAT,Qatar,2018,Very High,42,AS,False,False,False,2761144,371263146890.0,6.374,35.1,High income,24,37.166,27.513,33.57,207650.469,0.441,0.001,0.279,0.013,Asia,Western Asia,Northern Hemisphere,25.5,51.25,-9.653,0.74,0.172,0.232,0.19,0.031,4.137,0.111,0.15,0.123,0.02,0.179,0.162,0.629,1.0,0.823,False,False
634,QAT,Qatar,2019,Very High,42,AS,False,False,False,2797927,373817411294.0,6.374,35.1,High income,22,36.252,27.843,33.72,209158.016,0.388,0.001,0.273,0.008,Asia,Western Asia,Northern Hemisphere,25.5,51.25,-8.409,0.768,0.176,0.229,0.189,0.03,4.137,0.114,0.149,0.123,0.02,0.173,0.161,0.661,1.0,0.823,False,False
634,QAT,Qatar,2020,Very High,42,AS,False,False,False,2803375,360517012801.0,6.354,35.1,High income,25,36.145,28.162,33.72,183122.625,0.441,0.001,0.288,0.006,Asia,Western Asia,Northern Hemisphere,25.5,51.25,-7.983,0.779,0.176,0.226,0.188,0.035,4.124,0.114,0.146,0.122,0.023,0.197,0.184,0.613,1.0,0.823,False,False
634,QAT,Qatar,2021,Very High,42,AS,False,False,False,2814988,366245595916.0,6.312,35.1,High income,26,37.082,26.448,33.72,192920.656,0.439,0.001,0.283,0.004,Asia,Western Asia,Northern Hemisphere,25.5,51.25,-10.634,0.713,0.17,0.239,0.187,0.033,4.096,0.11,0.155,0.121,0.021,0.192,0.175,0.597,1.0,0.823,False,False
642,ROU,Romania,2013,Very High,53,NOTAPPLICABLE,False,False,False,20062913,357789262640.0,5.033,36.9,High income,52,3.927,3.857,13.74,18420.879,53.035,0.004,0.223,-0.269,Europe,Eastern Europe,Northern Hemisphere,46.0,25.0,-0.07,0.982,1.282,1.305,0.366,0.273,3.176,0.809,0.823,0.231,0.172,0.213,0.746,0.177,0.21,0.363,False,False
642,ROU,Romania,2014,Very High,53,NOTAPPLICABLE,False,False,False,19968179,372532510801.0,5.078,36.0,High income,50,3.973,4.019,13.72,18986.027,65.569,0.005,0.224,-0.225,Europe,Eastern Europe,Northern Hemisphere,46.0,25.0,0.046,1.012,1.278,1.263,0.37,0.267,3.25,0.818,0.809,0.237,0.171,0.209,0.723,0.21,0.226,0.355,False,False
642,ROU,Romania,2015,Very High,53,NOTAPPLICABLE,False,False,False,19871018,384306463712.0,5.124,35.9,High income,49,3.928,3.964,15.52,19180.48,68.48,0.005,0.22,-0.591,Europe,Eastern Europe,Northern Hemisphere,46.0,25.0,0.036,1.009,1.304,1.293,0.33,0.267,3.284,0.836,0.828,0.212,0.171,0.205,0.809,0.226,0.242,0.371,False,False
642,ROU,Romania,2016,Very High,53,NOTAPPLICABLE,False,False,False,19777049,395288226514.0,5.528,34.4,High income,43,3.873,4.024,15.39,19269.059,70.954,0.005,0.216,-0.683,Europe,Eastern Europe,Northern Hemisphere,46.0,25.0,0.151,1.039,1.427,1.374,0.359,0.287,3.626,0.936,0.901,0.236,0.188,0.201,0.799,0.323,0.21,0.371,False,False
642,ROU,Romania,2017,Very High,53,NOTAPPLICABLE,False,False,False,19689405,456012361225.0,5.825,36.0,High income,38,4.034,4.237,15.21,19702.773,64.221,0.005,0.221,-0.292,Europe,Eastern Europe,Northern Hemisphere,46.0,25.0,0.203,1.05,1.444,1.375,0.383,0.296,3.728,0.924,0.88,0.245,0.189,0.205,0.772,0.403,0.226,0.387,False,False
642,ROU,Romania,2018,Very High,53,NOTAPPLICABLE,False,False,False,19597874,473122658487.0,5.945,35.8,High income,35,4.076,4.497,15.45,20004.775,68.848,0.005,0.217,1.213,Europe,Eastern Europe,Northern Hemisphere,46.0,25.0,0.421,1.103,1.459,1.322,0.385,0.297,3.817,0.936,0.849,0.247,0.191,0.204,0.772,0.452,0.242,0.419,False,False
642,ROU,Romania,2019,Very High,53,NOTAPPLICABLE,False,False,False,19501542,456564507688.0,6.07,34.8,High income,32,3.933,4.366,16.04,19681.396,65.608,0.005,0.207,-0.458,Europe,Eastern Europe,Northern Hemisphere,46.0,25.0,0.433,1.11,1.543,1.39,0.378,0.308,3.958,1.006,0.907,0.247,0.201,0.2,0.815,0.5,0.242,0.435,False,False
642,ROU,Romania,2020,Very High,53,NOTAPPLICABLE,False,False,False,19392467,483499378450.0,6.124,34.6,High income,32,3.813,4.176,16.04,19053.199,66.143,0.005,0.21,-0.305,Europe,Eastern Europe,Northern Hemisphere,46.0,25.0,0.363,1.095,1.606,1.466,0.382,0.321,4.005,1.05,0.959,0.25,0.21,0.2,0.842,0.5,0.242,0.435,False,False
642,ROU,Romania,2021,Very High,53,NOTAPPLICABLE,False,False,False,19248159,505119539256.0,6.14,33.9,High income,33,4.026,4.465,16.04,20261.834,69.975,0.005,0.21,-0.873,Europe,Eastern Europe,Northern Hemisphere,46.0,25.0,0.439,1.109,1.525,1.375,0.383,0.303,4.059,1.008,0.909,0.253,0.2,0.199,0.792,0.484,0.258,0.435,False,False
643,RUS,Russia,2013,Very High,52,NOTAPPLICABLE,False,False,False,144604105,3500216789791.0,5.464,40.9,Upper middle income,42,11.324,9.563,10.37,55548.391,464.846,0.086,4.642,1.806,Europe,Eastern Europe,Northern Hemisphere,60.0,100.0,-1.761,0.844,0.483,0.571,0.527,0.098,3.229,0.285,0.338,0.311,0.058,0.204,0.187,0.339,0.661,0.258,False,False
643,RUS,Russia,2014,Very High,52,NOTAPPLICABLE,False,False,False,144925639,3525987597216.0,5.59,36.9,Upper middle income,42,11.298,9.301,9.99,55599.285,443.592,0.087,4.617,0.881,Europe,Eastern Europe,Northern Hemisphere,60.0,100.0,-1.997,0.823,0.495,0.601,0.56,0.101,3.527,0.312,0.379,0.353,0.063,0.203,0.18,0.339,0.645,0.21,False,False
643,RUS,Russia,2015,Very High,52,NOTAPPLICABLE,False,False,False,145307612,3456429719677.0,5.716,36.5,Upper middle income,41,11.254,8.735,8.67,54577.699,428.028,0.088,4.619,3.079,Europe,Eastern Europe,Northern Hemisphere,60.0,100.0,-2.519,0.776,0.508,0.654,0.659,0.105,3.63,0.323,0.416,0.419,0.067,0.206,0.159,0.355,0.645,0.161,False,False
643,RUS,Russia,2016,Very High,52,NOTAPPLICABLE,False,False,False,145778668,3463123938280.0,5.856,36.7,Upper middle income,34,11.177,8.729,9.07,55468.086,467.186,0.089,4.604,3.122,Europe,Eastern Europe,Northern Hemisphere,60.0,100.0,-2.448,0.781,0.524,0.671,0.646,0.106,3.707,0.332,0.425,0.409,0.067,0.202,0.164,0.468,0.629,0.194,False,False
643,RUS,Russia,2017,Very High,52,NOTAPPLICABLE,False,False,False,146186798,3526353842599.0,5.963,35.5,Upper middle income,33,11.362,8.917,9.57,55653.059,467.004,0.089,4.617,2.931,Europe,Eastern Europe,Northern Hemisphere,60.0,100.0,-2.445,0.785,0.525,0.669,0.623,0.107,3.846,0.338,0.431,0.402,0.069,0.204,0.172,0.484,0.645,0.226,False,False
643,RUS,Russia,2018,Very High,52,NOTAPPLICABLE,False,False,False,146430146,3625347362801.0,5.81,35.3,Upper middle income,39,11.677,8.542,9.17,57585.199,479.074,0.09,4.655,2.166,Europe,Eastern Europe,Northern Hemisphere,60.0,100.0,-3.135,0.732,0.498,0.68,0.634,0.101,3.759,0.322,0.44,0.41,0.065,0.203,0.159,0.387,0.629,0.21,False,False
643,RUS,Russia,2019,Very High,52,NOTAPPLICABLE,False,False,False,146533063,3705035583500.0,5.648,35.7,Upper middle income,45,11.632,8.778,9.49,57120.422,487.594,0.091,4.596,1.812,Europe,Eastern Europe,Northern Hemisphere,60.0,100.0,-2.854,0.755,0.486,0.643,0.595,0.099,3.632,0.312,0.414,0.383,0.064,0.204,0.166,0.29,0.645,0.226,False,False
643,RUS,Russia,2020,Very High,52,NOTAPPLICABLE,False,False,False,146371295,3606716578675.0,5.546,33.7,Upper middle income,46,11.149,8.735,9.49,55172.793,536.377,0.092,4.642,1.435,Europe,Eastern Europe,Northern Hemisphere,60.0,100.0,-2.414,0.783,0.497,0.635,0.584,0.101,3.677,0.33,0.421,0.387,0.067,0.202,0.172,0.274,0.71,0.226,False,False
643,RUS,Russia,2021,Very High,52,NOTAPPLICABLE,False,False,False,145836172,3809571453737.0,5.477,35.1,Upper middle income,48,11.482,8.49,9.49,57127.566,545.825,0.093,4.542,1.647,Europe,Eastern Europe,Northern Hemisphere,60.0,100.0,-2.992,0.739,0.477,0.645,0.577,0.096,3.555,0.31,0.419,0.375,0.062,0.201,0.166,0.242,0.677,0.226,False,False
703,SVK,Slovakia,2013,Very High,45,NOTAPPLICABLE,False,False,False,5410422,122917618179.0,5.969,28.1,High income,33,6.584,7.387,20.04,35965.223,17.951,0.002,0.101,0.954,Europe,Eastern Europe,Northern Hemisphere,48.6667,19.5,0.803,1.122,0.907,0.808,0.298,0.166,4.292,0.652,0.581,0.214,0.119,0.183,0.557,0.484,0.516,0.532,False,False
703,SVK,Slovakia,2014,Very High,45,NOTAPPLICABLE,False,False,False,5415238,126232947119.0,5.982,26.1,High income,32,6.225,6.95,20.97,33446.344,18.253,0.002,0.095,1.078,Europe,Eastern Europe,Northern Hemisphere,48.6667,19.5,0.725,1.116,0.961,0.861,0.285,0.179,4.421,0.71,0.636,0.211,0.132,0.186,0.627,0.5,0.484,0.581,False,False
703,SVK,Slovakia,2015,Very High,45,NOTAPPLICABLE,False,False,False,5420278,132755573802.0,5.995,26.5,High income,28,6.37,7.062,21.54,33760.246,18.012,0.002,0.098,1.262,Europe,Eastern Europe,Northern Hemisphere,48.6667,19.5,0.692,1.109,0.941,0.849,0.278,0.178,4.406,0.692,0.624,0.205,0.131,0.189,0.638,0.565,0.548,0.645,False,False
703,SVK,Slovakia,2016,Very High,45,NOTAPPLICABLE,False,False,False,5427262,135336424966.0,6.078,25.2,High income,28,6.445,7.489,22.58,34039.949,19.355,0.002,0.099,1.513,Europe,Eastern Europe,Northern Hemisphere,48.6667,19.5,1.044,1.162,0.943,0.812,0.269,0.179,4.546,0.705,0.607,0.201,0.134,0.189,0.663,0.565,0.548,0.645,False,False
703,SVK,Slovakia,2017,Very High,45,NOTAPPLICABLE,False,False,False,5435702,139312659832.0,6.098,23.2,High income,28,6.657,7.272,21.91,35799.367,19.088,0.002,0.101,1.261,Europe,Eastern Europe,Northern Hemisphere,48.6667,19.5,0.615,1.092,0.916,0.839,0.278,0.17,4.683,0.703,0.644,0.214,0.131,0.186,0.612,0.565,0.516,0.613,False,False
703,SVK,Slovakia,2018,Very High,45,NOTAPPLICABLE,False,False,False,5443229,144927513498.0,6.173,25.0,High income,28,6.648,7.487,18.96,35143.781,17.168,0.002,0.099,0.909,Europe,Eastern Europe,Northern Hemisphere,48.6667,19.5,0.839,1.126,0.929,0.824,0.326,0.176,4.63,0.696,0.618,0.244,0.132,0.189,0.539,0.565,0.5,0.565,False,False
703,SVK,Slovakia,2019,Very High,45,NOTAPPLICABLE,False,False,False,5450627,148579167627.0,6.198,23.2,High income,26,6.211,7.12,19.14,33913.332,19.316,0.002,0.091,0.712,Europe,Eastern Europe,Northern Hemisphere,48.6667,19.5,0.909,1.146,0.998,0.871,0.324,0.183,4.76,0.766,0.669,0.249,0.14,0.183,0.564,0.597,0.5,0.565,False,False
703,SVK,Slovakia,2020,Very High,45,NOTAPPLICABLE,False,False,False,5455028,143565091421.0,6.281,24.2,High income,26,5.715,6.588,19.14,33203.387,19.806,0.002,0.089,0.574,Europe,Eastern Europe,Northern Hemisphere,48.6667,19.5,0.873,1.153,1.099,0.953,0.328,0.189,4.761,0.833,0.723,0.249,0.143,0.172,0.576,0.597,0.484,0.565,False,False
703,SVK,Slovakia,2021,Very High,45,NOTAPPLICABLE,False,False,False,5442766,147892579134.0,6.331,24.1,High income,23,6.477,7.328,19.14,35868.371,19.772,0.002,0.096,0.443,Europe,Eastern Europe,Northern Hemisphere,48.6667,19.5,0.851,1.131,0.977,0.864,0.331,0.177,4.805,0.742,0.656,0.251,0.134,0.181,0.534,0.645,0.5,0.565,False,False
705,SVN,Slovenia,2013,Very High,23,NOTAPPLICABLE,False,False,False,2056452,51803647300.0,6.06,26.2,High income,31,7.361,8.674,26.35,39280.562,13.898,0.0,0.043,2.203,Europe,Southern Europe,Northern Hemisphere,46.0,15.0,1.313,1.178,0.823,0.699,0.23,0.154,4.472,0.608,0.516,0.17,0.114,0.187,0.671,0.516,0.629,0.694,False,False
705,SVN,Slovenia,2014,Very High,23,NOTAPPLICABLE,False,False,False,2058395,53237651266.0,5.954,25.7,High income,33,6.592,8.364,25.92,40255.164,17.463,0.0,0.038,2.018,Europe,Southern Europe,Northern Hemisphere,46.0,15.0,1.772,1.269,0.903,0.712,0.23,0.148,4.424,0.671,0.529,0.171,0.11,0.164,0.644,0.484,0.629,0.677,False,False
705,SVN,Slovenia,2015,Very High,23,NOTAPPLICABLE,False,False,False,2059946,54414237086.0,5.848,25.4,High income,34,6.631,8.563,25.28,36270.613,11.518,0.0,0.039,2.052,Europe,Southern Europe,Northern Hemisphere,46.0,15.0,1.932,1.291,0.882,0.683,0.231,0.161,4.363,0.658,0.51,0.173,0.12,0.183,0.697,0.468,0.629,0.677,False,False
705,SVN,Slovenia,2016,Very High,23,NOTAPPLICABLE,False,False,False,2061379,56151179265.0,5.768,24.8,High income,39,7.019,8.761,26.99,38740.152,13.094,0.0,0.041,2.011,Europe,Southern Europe,Northern Hemisphere,46.0,15.0,1.742,1.248,0.822,0.658,0.214,0.149,4.338,0.618,0.495,0.161,0.112,0.181,0.697,0.387,0.645,0.71,False,False
